ParticipantId,QuestionId,Seq,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Difficulty
5,1,63,8225,22967,13854,5094,7532,1129,1886,1184,28.51,2
5,1,64,8893,23988,13856,5437,5764,2012,1380,911,26.48,2
5,1,65,10183,25190,11064,4795,6359,1965,2185,688,33.65,2
5,1,66,12064,25952,11525,4529,11036,1710,1878,1074,24.87,2
5,1,67,6598,11007,9885,9993,5593,4428,1813,639,27.39,2
5,1,68,5555,14709,11543,9034,4848,4583,2283,515,27.87,2
5,1,69,8341,12774,6925,9636,8160,4245,1576,1150,30.27,2
5,1,70,8223,16793,8144,7948,6558,4044,1732,1038,29.16,2
5,1,71,8574,8057,12224,11122,4417,4379,1696,625,30.09,2
5,1,72,6988,8449,10613,9428,7472,4836,1653,491,23.81,2
5,1,73,7734,11298,13577,11138,4571,4298,1610,528,30.2,2
5,1,74,4776,17002,10966,8951,7393,4873,1772,877,27.27,2
5,1,75,5682,9446,9805,13184,4671,5540,937,1133,26.12,2
5,1,76,5248,11786,11031,9520,5518,4712,2583,519,25.44,2
5,1,77,8074,14264,10068,10631,6854,4071,1958,514,30.99,2
5,1,78,6322,17515,9134,12865,6845,3781,2115,563,27.24,2
5,1,79,7194,14571,9944,10566,5190,3705,1933,959,28.09,2
5,1,80,5609,15499,10629,9497,3543,3345,3029,788,30.9,2
5,1,81,8756,15787,8173,10262,4586,4916,2088,672,31.69,2
5,1,82,5115,13070,10244,9955,5423,4784,2110,406,31.51,2
5,1,83,9429,9037,11785,10493,4742,5277,1858,580,28.37,2
5,1,84,5695,7190,9477,10626,6889,4565,1861,857,30.17,2
5,1,85,7869,11730,11354,9566,4904,4675,2488,898,27.82,2
5,1,86,5089,14469,10313,11926,4944,3893,3048,476,25.15,2
5,1,87,5846,14059,9431,9728,6030,5367,1383,477,26.87,2
5,1,88,6535,10186,11613,8794,4728,5192,2239,726,23.93,2
5,1,89,6721,9336,8388,10609,4349,3960,1283,619,23.18,2
5,1,90,9102,14101,9472,10992,7036,5320,913,840,24.58,2
5,1,91,7991,11668,10795,11136,3862,4026,2903,452,29.37,2
5,1,92,6767,11634,9245,9657,7148,4972,2130,722,25.11,2
5,1,93,5938,7723,1248,2352,6773,1713,1550,1648,27.39,2
5,1,94,5006,11402,1810,2531,9290,1676,1650,1608,29.74,2
5,1,95,5488,4581,1057,2301,7649,1516,1464,1517,33.23,2
5,1,96,3803,10043,791,2969,6056,1532,1302,1919,27.6,2
5,1,97,8270,7560,1381,4087,8925,1775,1929,1826,27.6,2
5,1,98,4253,7217,845,2155,6873,2599,1590,1896,29.69,2
5,1,99,9723,3941,1285,1749,6586,2668,1725,1275,26.32,2
5,1,100,6252,6932,1103,3708,6861,1923,1615,1736,32.12,2
5,1,101,6757,10273,929,2591,7933,2024,1701,1235,27.72,2
5,1,102,3501,8226,1554,3502,5956,3306,1901,1692,29.21,2
5,1,103,6076,6348,1523,2419,4806,1682,861,1388,33.44,2
5,1,104,6283,7324,1515,2176,10753,2019,2438,1302,31.19,2
5,1,105,6152,6768,785,1767,6333,1542,1963,1969,24.33,2
5,1,106,2902,8824,601,3431,7214,1251,1406,1655,26.99,2
5,1,107,4613,9462,662,2647,7240,2261,1315,1858,26.12,2
5,1,108,4358,6095,615,1673,7445,1165,1946,1979,25.54,2
5,1,109,2874,7464,1195,1233,8496,2197,1165,1094,28.67,2
5,1,110,7408,6017,1156,1812,7318,2025,1511,1960,31.33,2
5,1,111,6806,9545,1294,2388,4484,1343,1368,1745,29.87,2
5,1,112,7280,10986,1569,2702,6318,1675,1683,2199,26.12,2
5,1,113,6328,9437,1198,1493,5660,845,1534,1472,29.04,2
5,1,114,6928,9711,835,2028,8437,1843,1371,2077,29.16,2
5,1,115,8104,6603,686,2116,4108,1471,1338,1708,28.46,2
5,1,116,8262,9254,1652,2579,7124,1098,1098,1420,32.88,2
5,1,117,7421,12437,939,2626,8497,1844,2030,1958,28.66,2
5,1,118,4579,7265,1185,3460,7428,1189,1444,1766,22.64,2
5,1,119,13968,9551,3050,3489,2647,6642,1433,2358,35.59,2
5,1,120,9723,9204,3777,3636,3475,6623,1354,2612,34.7,2
5,1,121,12546,13495,2654,2591,4375,8815,1745,2836,31.7,2
5,1,122,10643,10940,3453,4461,1824,6843,1565,2860,37.72,2
5,1,123,11426,9130,4202,2407,3193,8193,1066,2177,36.72,2
5,1,124,10995,10576,2943,3424,2697,6248,1056,2443,39.42,2
5,1,125,11530,10572,2375,4048,3035,9358,1330,2804,33.16,2
5,1,126,14905,10490,3279,3380,1807,5696,1471,2028,36.54,2
5,1,127,13813,6403,1381,3246,1580,6670,1683,3035,36.96,2
5,1,128,17800,12706,2296,3077,2425,6672,1645,2601,34.58,2
5,1,129,18554,6436,3485,3726,2343,6176,2112,1943,38,2
5,1,130,15182,10274,1710,3338,2056,4714,1301,2091,30.42,2
5,1,131,15884,11940,2637,2404,4181,6414,1240,2517,35.01,2
5,1,132,15451,5539,4148,3012,2291,7092,1643,2401,39.49,2
5,1,133,17008,7824,2691,3224,3130,6352,1855,2946,39.98,2
5,1,134,14485,11618,3199,4000,3468,7656,611,1970,37.2,2
5,1,135,13116,6099,2279,3836,3259,6962,776,2915,34.18,2
5,1,136,15845,10210,3179,2785,4590,6537,1774,2763,39.14,2
5,1,137,20273,10249,2906,3697,2916,7036,1328,2169,38.06,2
5,1,138,11642,11464,2559,2473,2246,6098,1398,2271,33.84,2
5,1,139,9985,8761,1644,3816,2683,7273,1428,1988,41.53,2
5,1,140,17524,10310,2202,5621,1872,7144,1785,2836,30.21,2
5,1,141,15684,11022,3053,3020,2641,6474,1281,2571,32.34,2
5,1,142,17721,11743,2597,3768,3237,7306,1227,3117,31.3,2
5,1,143,16417,11290,2663,2807,2577,9267,1499,2578,36.56,2
5,1,144,11623,6550,2545,3876,4071,6879,958,2093,32.93,2
5,1,145,9638,8452,1883,5448,6187,2501,1410,869,35.59,2
5,1,146,8473,11154,2144,6027,6194,2271,965,1035,36.26,2
5,1,147,9111,12854,1273,4540,6825,3601,705,701,31.94,2
5,1,148,11020,5954,2541,4968,6415,3346,955,736,34.94,2
5,1,149,12465,8584,2192,6323,4681,2111,1028,858,33.15,2
5,1,150,8545,7759,2756,5100,7046,3722,843,547,31.56,2
5,1,151,11262,7111,1497,5544,5439,2530,659,770,36.45,2
5,1,152,9086,10417,2403,5707,4175,2412,1470,895,33.8,2
5,1,153,7047,12923,1182,4982,4991,2833,1214,1401,39.63,2
5,1,154,8969,11543,1838,4594,4709,2213,1456,564,37.87,2
5,1,155,11096,7954,1705,4659,8200,2795,1875,557,33.27,2
5,1,156,8170,8716,2004,5349,6137,2747,992,627,34.42,2
5,1,157,8646,12986,1453,6340,5072,3172,2375,1143,30.55,2
5,1,158,9137,12251,2013,5435,7132,1905,1474,569,32.59,2
5,1,159,7794,13450,1863,6808,6556,2571,2033,770,35.39,2
5,1,160,8461,7174,2153,7505,6225,2444,1478,716,35.28,2
5,1,161,7913,5591,2309,5532,6063,2379,1589,574,37.46,2
5,1,162,11722,7706,2294,5281,7698,3102,1587,910,38.88,2
5,1,163,12593,8382,1780,4334,4983,1498,1331,1124,38.27,2
5,1,164,11238,13058,2470,7972,5986,2815,966,1062,37.94,2
5,1,165,7682,4460,1769,3572,6060,1987,1558,996,36.47,2
5,1,166,7888,9245,1111,4010,9204,2605,1363,983,36.67,2
5,1,167,10871,7266,1575,6554,5001,3115,1430,1101,39.61,2
5,1,168,11357,6577,2003,6412,5710,3363,1513,696,36.17,2
5,1,169,11190,11154,771,5380,5629,1737,1446,769,35.95,2
5,1,170,13270,9160,1913,6260,6555,2658,1183,1046,31.77,2
5,1,171,14475,22102,3492,1011,7321,4573,1875,1359,35.59,2
5,1,172,15964,20662,2367,676,7030,3413,2062,1456,37.89,2
5,1,173,14264,22340,4276,929,6312,3749,1862,1060,32.82,2
5,1,174,13486,20717,4916,1199,5797,4338,1732,1484,34.24,2
5,1,175,16400,21332,3976,787,7933,4324,2011,1126,33.46,2
5,1,176,20063,24119,3265,811,5974,4285,1805,1518,33.79,2
5,1,177,15420,19573,3481,976,5665,5830,1654,1117,34.13,2
5,1,178,13736,24303,3130,1122,5599,4944,1514,1564,33.09,2
5,1,179,16850,18474,4547,978,4997,5254,1809,1214,40,2
5,1,180,16890,22797,5424,2139,10578,4665,1616,1256,29.51,2
5,1,181,14643,26619,5050,790,7686,3744,2814,1666,38.66,2
5,1,182,16841,29041,4523,729,6201,4962,1770,1363,35.42,2
5,1,183,17192,20205,4017,1277,4881,4385,1692,1835,34.9,2
5,1,184,13411,23652,6663,870,8245,5295,2107,1570,34.65,2
5,1,185,15647,29967,3195,683,7231,5121,1741,1068,34.98,2
5,1,186,17398,27864,3017,1422,6183,3255,2563,1306,30.78,2
5,1,187,15673,21251,3667,1274,5877,5126,858,1422,35.99,2
5,1,188,13094,24489,2500,663,6703,3746,1766,1932,30.6,2
5,1,189,15808,19685,5211,1536,8472,5674,2390,1452,35.49,2
5,1,190,15385,23249,3399,1939,9154,6475,1432,911,33.62,2
5,1,191,10799,16532,3896,1109,8363,5480,1416,1634,34.58,2
5,1,192,15160,25482,3382,771,8326,4988,1234,1645,36.8,2
5,1,193,15604,20796,2525,1268,6695,4237,2141,1555,32.3,2
5,1,194,12134,23697,2879,444,9307,3960,2285,1364,36.97,2
5,1,195,12445,27971,2769,1533,8585,4978,2192,1193,32.03,2
5,1,196,14589,27353,3471,755,6070,4121,2236,1211,40.59,2
5,1,197,15858,30043,1839,3303,4785,4066,3830,1474,26.46,2
5,1,198,18834,31275,1727,3213,3320,3605,4520,1167,26.62,2
5,1,199,15717,31330,1772,3909,4527,4688,3281,1412,24.49,2
5,1,200,16790,32663,1963,4116,4228,4436,3561,1265,28.39,2
5,1,201,15521,28488,2391,3391,3896,4262,3469,1464,24.44,2
5,1,202,13936,26857,1845,3498,4668,2924,3869,1029,25.62,2
5,1,203,13681,25548,1902,2451,4422,3857,3723,1269,24.07,2
5,1,204,12971,28886,2305,2484,6305,2768,3727,1122,30.29,2
5,1,205,14829,33413,1553,3321,4473,4800,3348,811,26.4,2
5,1,206,10782,33474,1850,4452,4472,4485,4400,1300,24.78,2
5,1,207,17305,33510,1669,2795,5535,4748,4274,1651,24.61,2
5,1,208,17110,38170,2013,2912,6988,5317,3754,1851,26.89,2
5,1,209,15778,25200,1583,2669,5031,4609,2930,1381,24.33,2
5,1,210,15919,36943,1852,2407,3524,3258,4319,1548,23.45,2
5,1,211,16207,30412,3529,2735,7239,4778,3924,1276,28.67,2
5,1,212,17481,33519,1229,2750,3700,4416,2906,1928,25.5,2
5,1,213,14192,35765,1348,4131,4340,4073,3176,1870,23.57,2
5,1,214,12016,28155,1154,2382,5659,3862,4289,1461,28.48,2
5,1,215,14249,34627,1313,4497,5741,3740,4476,2125,26.17,2
5,1,216,17343,36372,1872,2712,6070,4900,2899,1363,22.22,2
5,1,217,17734,36493,1163,2115,3836,5765,5020,1580,25.82,2
5,1,218,17864,29032,1824,3548,4606,3319,3731,1363,28.33,2
5,1,219,18012,33980,2265,3721,6051,4616,4320,1834,30.31,2
5,1,220,17161,26198,1180,3020,5596,4268,4952,1286,27.01,2
5,1,221,16988,24182,2113,3350,4669,4254,3608,1505,22.06,2
5,1,222,16734,32079,2636,2431,3897,4769,3677,1601,28.84,2
5,1,223,10328,14054,2916,1178,4710,3245,4112,468,26.46,2
5,1,224,8644,10267,2889,1115,7001,3218,4517,427,24.07,2
5,1,225,7864,9624,2591,836,6855,4179,4314,634,27.37,2
5,1,226,11273,11123,2815,1886,4016,4488,4323,448,26.82,2
5,1,227,8915,18401,3074,1128,5708,3095,4435,322,27.98,2
5,1,228,11303,18674,5157,1253,3961,2498,4672,552,26.18,2
5,1,229,8403,14185,3001,1269,5963,2998,4088,638,23.25,2
5,1,230,12703,12496,2595,844,5850,2817,4143,286,26.65,2
5,1,231,5601,14613,3283,1196,3104,3107,5094,398,28.32,2
5,1,232,14038,10442,3100,2407,6081,3280,3904,472,26.05,2
5,1,233,10606,21193,3849,660,5100,2430,4518,606,30.29,2
5,1,234,11880,11901,2260,1050,4582,3742,4537,542,25.36,2
5,1,235,6718,18562,2810,2533,3120,3219,3876,652,29.88,2
5,1,236,9170,12679,1356,241,4514,2239,4205,476,24.22,2
5,1,237,10560,12276,2665,793,3193,3784,3916,571,21.01,2
5,1,238,9231,19020,2762,1731,5127,2893,4575,193,23.6,2
5,1,239,11412,9892,2939,775,4469,2935,4604,298,25.44,2
5,1,240,15005,13813,3906,1089,7103,1768,4989,425,29.27,2
5,1,241,10930,12142,3955,1501,5568,3742,4514,241,22.14,2
5,1,242,11705,10220,4206,318,4034,2766,3536,509,27.28,2
5,1,243,12438,20311,3345,1498,5472,2800,2906,594,25.27,2
5,1,244,10578,17283,2736,2394,5584,2824,3688,590,24,2
5,1,245,7639,12937,1517,1391,4817,2762,3042,589,30.51,2
5,1,246,10065,12793,3532,1724,4779,3700,4716,393,22.4,2
5,1,247,10572,18235,3290,823,7271,2043,3637,531,26.87,2
5,1,248,9715,13450,4536,1205,4151,2930,5046,338,27.31,2
5,1,249,8317,6975,4203,5543,3880,2426,1367,1231,26.46,2
5,1,250,7393,9498,2720,5691,3789,2260,2898,1513,28.46,2
5,1,251,7973,11261,3914,4870,4516,2868,1304,1386,29.03,2
5,1,252,6519,7619,4816,5390,4634,2207,896,1267,26.34,2
5,1,253,9842,7931,3961,6078,2991,2412,1447,1194,26.85,2
5,1,254,8150,8958,4697,6694,5116,2923,855,954,23.89,2
5,1,255,9780,4841,5254,3684,4034,2648,1031,1436,25.96,2
5,1,256,8219,11319,3033,3455,2623,1364,1263,1501,24.37,2
5,1,257,7415,7458,3212,6333,3285,990,1071,1263,26.14,2
5,1,258,9661,4924,4557,6030,6679,2121,1995,1497,29.94,2
5,1,259,8743,7837,5002,4566,4724,2280,1276,1520,27.59,2
5,1,260,8794,7405,4238,8183,6073,1445,1260,1296,23.12,2
5,1,261,10901,2289,3367,4154,2680,4141,742,1269,27.65,2
5,1,262,5130,4977,3796,6461,4108,3027,1224,1767,25.19,2
5,1,263,11107,7592,3982,7034,3887,2202,1550,1211,25.52,2
5,1,264,6474,6826,2884,5828,3330,2069,1583,1305,30.01,2
5,1,265,8743,9022,4026,7464,5735,1443,940,1080,25.18,2
5,1,266,10390,9083,5210,4956,5383,3255,982,646,27.51,2
5,1,267,6755,9677,2670,6264,2909,1372,1782,1408,27.32,2
5,1,268,7751,6435,4266,5283,5749,3118,1051,1589,23.62,2
5,1,269,6334,6429,4100,5868,3671,1972,1471,1793,28.65,2
5,1,270,7046,7517,7390,5148,3431,2662,1045,1688,28.86,2
5,1,271,9128,4747,3761,7957,6064,3676,2158,1531,26.46,2
5,1,272,8180,9739,3764,5784,4241,2373,1859,1403,25.11,2
5,1,273,9042,8475,4139,6271,2033,1529,2005,1263,27.98,2
5,1,274,10563,7361,4465,6907,3482,3055,1704,1169,27.39,2
5,1,275,68123,27856,6749,26044,8969,5757,3164,1179,26.46,2
5,1,276,66669,34519,8089,27043,10277,6510,3345,834,28.6,2
5,1,277,66938,29195,7750,24863,9135,4774,3735,1185,31.17,2
5,1,278,81742,26548,5999,24465,8768,7202,4615,767,21.78,2
5,1,279,66479,27546,4725,26570,12409,4629,3678,1154,28.28,2
5,1,280,64437,37903,6812,24952,7384,5665,4040,1444,28.34,2
5,1,281,66081,26034,9186,27171,6100,5465,2903,1742,30.79,2
5,1,282,50592,32387,5910,24869,11423,7692,2987,1023,26.91,2
5,1,283,62718,25654,5524,29595,10850,5540,2243,1244,24.92,2
5,1,284,60933,29979,7507,24876,9593,6419,2744,954,26.81,2
5,1,285,78542,29446,5294,29853,8921,6602,3213,1317,28.33,2
5,1,286,69187,32824,6179,26122,10007,7422,3091,977,27.22,2
5,1,287,62362,40641,6072,32787,8113,5681,3142,1375,27.09,2
5,1,288,65043,27242,7745,26218,10431,5626,3145,1546,21.04,2
6,1,1,5561,17379,3716,4266,5386,4068,1884,2032,29.24,2
6,1,2,5546,16774,3872,2396,5067,4507,1902,2283,27.25,2
6,1,3,5269,13815,2865,3239,5436,3902,2221,1841,25.53,2
6,1,4,2810,12213,3388,3251,5237,4571,1693,2092,27.7,2
6,1,5,4472,16878,4735,3501,7045,3000,2121,2270,28.76,2
6,1,6,3248,18536,4896,4012,7283,3237,1604,1929,27.59,2
6,1,7,4614,14642,4488,3099,7339,3478,1887,2037,27.96,2
6,1,8,5867,11080,3377,2964,9169,4025,1959,1998,28.56,2
6,1,9,4210,9176,2991,2674,6595,4902,2439,2550,31.4,2
6,1,10,3447,13527,3426,1547,7617,3501,1792,2759,37.12,2
6,1,11,1789,16918,2554,1946,6412,5309,901,1648,28.01,2
6,1,12,8288,13327,8095,523,5766,5416,3231,653,18.26,2
6,1,13,6800,18115,7137,113,5725,5772,3409,727,19.34,2
6,1,14,11576,15344,6905,670,4968,6640,2478,875,15.29,2
6,1,15,8437,11088,8441,1150,4314,5345,2542,662,18.6,2
6,1,16,8294,14344,8392,517,6733,6667,3243,587,23.09,2
6,1,17,3691,14107,7971,366,7163,3872,3928,1008,19.16,2
6,1,18,8722,11104,8611,219,4826,7743,3667,538,17.36,2
6,1,19,10166,14843,7479,381,9010,4443,2520,1050,9.83,2
6,1,20,6880,11454,8167,324,4095,4327,3369,744,19.24,2
6,1,21,6211,16303,8721,672,6992,6238,4063,605,15.38,2
6,1,22,7969,13448,5846,104,3640,5318,3906,454,16.57,2
6,1,23,10952,12263,6168,1259,5421,4635,2851,604,21.78,2
6,1,24,10339,13641,8823,448,6920,2945,3013,543,19.14,2
6,1,25,6424,13548,9639,804,7562,7166,3929,460,20.87,2
6,1,26,11762,14275,9491,1071,6442,5014,2768,766,19.93,2
6,1,27,5430,17528,8234,354,6496,5828,2851,847,21.5,2
6,1,28,10557,8950,8969,999,9307,5342,3209,889,17.58,2
6,1,29,7903,9840,7434,1019,6744,4890,2848,711,19.64,2
6,1,30,6161,14489,8034,914,4409,5671,2748,791,17.4,2
6,1,31,7216,11487,6250,376,4692,6094,2918,590,16.24,2
6,1,32,8706,9676,9963,644,2867,6628,3711,957,22.77,2
6,1,33,7168,16152,7848,141,5723,7399,2571,1014,19.24,2
6,1,34,9200,16628,9625,360,5969,3639,2702,448,24.29,2
6,1,35,9010,15757,7982,795,5089,4633,3796,470,14.37,2
6,1,36,6041,19939,6911,685,5334,5990,4393,544,22.36,2
6,1,37,9056,11895,8723,643,5790,4835,2750,663,22.61,2
6,1,38,3657,4759,2257,2989,2497,1092,1887,1253,18.26,2
6,1,39,3307,7168,2358,2895,2407,838,1747,1364,20.31,2
6,1,40,3209,2724,3076,2900,2399,1135,2154,1156,14.33,2
6,1,41,5240,4734,2589,2636,2781,985,1755,1671,17.03,2
6,1,42,3006,4534,2982,3484,2873,779,1342,1173,17.38,2
6,1,43,5589,5089,2317,2936,1850,846,2450,921,14.44,2
6,1,44,4486,5659,1928,3184,1036,1384,1727,1291,16.89,2
6,1,45,2927,4941,3529,2878,1713,643,1627,1379,17.31,2
6,1,46,3807,5813,1670,3855,5559,1387,2201,1563,20.28,2
6,1,47,5814,4008,2157,2598,2170,1528,1518,1085,18.59,2
6,1,48,3873,5375,2062,1845,2739,1127,1568,1325,19.94,2
6,1,49,4259,4043,1700,2111,1925,593,2347,1596,18.93,2
6,1,50,3362,3463,2263,3435,3214,929,1049,1290,16.31,2
6,1,51,4594,4652,2753,2084,2851,259,1824,1156,22,2
6,1,52,3203,5037,2008,2770,1764,722,1630,852,20.06,2
6,1,53,3189,5392,3089,2166,2095,415,1785,1277,16.9,2
6,1,54,4741,5481,2647,1957,3705,1272,2017,1637,17.06,2
6,1,55,4710,1368,2852,3561,2048,844,1988,1317,21.45,2
6,1,56,6474,1432,2234,3648,1313,737,1173,1151,20.46,2
6,1,57,2826,5200,2631,2239,1893,1059,1741,1679,17.05,2
6,1,58,1754,2420,1673,3372,2037,1197,1821,2206,14.08,2
6,1,59,1568,4019,2331,3567,1983,1040,1913,1009,10.73,2
6,1,60,2590,5534,3337,4442,1928,847,1723,847,16.95,2
6,1,61,2900,4415,1380,4326,3147,1254,2342,1002,20.85,2
6,1,62,3187,3658,2803,2573,2655,2471,1846,1743,13.57,2
6,1,63,4725,3628,3464,3060,1712,1822,1815,1166,17.91,2
6,1,64,3638,15190,5379,782,8636,7294,4544,1030,18.26,2
6,1,65,3360,18758,5537,452,7791,8066,3345,902,17.36,2
6,1,66,3780,19368,6098,1445,8262,6767,4624,942,23.48,2
6,1,67,3012,13367,4737,387,8772,9141,4712,1317,21.43,2
6,1,68,1746,15680,5586,480,9849,7627,4326,981,16.57,2
6,1,69,3286,10142,5598,696,7229,6338,4947,1074,20.77,2
6,1,70,3051,17830,4365,1633,9903,9344,4473,670,17.68,2
6,1,71,2858,15865,6111,535,11464,6884,4978,844,20.48,2
6,1,72,5289,14224,6304,1254,6468,6769,4442,985,20.16,2
6,1,73,4372,14860,5288,548,10410,7401,4609,1098,15.69,2
6,1,74,3569,16085,6113,703,8069,7536,5000,1178,13.25,2
6,1,75,2056,14985,6049,593,10527,6664,4268,1260,17.58,2
6,1,76,3642,13236,6247,585,9597,9569,4085,1110,17.5,2
6,1,77,4836,14127,6701,1419,8775,7495,4481,1067,25.61,2
6,1,78,3254,19534,4989,797,9919,7223,4924,1269,19.53,2
6,1,79,4884,26440,4976,892,15486,8843,3766,1010,20.98,2
6,1,80,1829,13984,5250,626,10754,6195,4981,1100,14.6,2
6,1,81,3903,11920,6237,525,12184,8768,4037,1015,18.64,2
6,1,82,4381,14451,4020,973,6555,7892,3715,1169,17.09,2
6,1,83,4335,17493,5264,444,9698,8800,5353,926,17.29,2
6,1,84,4222,15325,6236,780,10485,7630,3939,1045,19.06,2
6,1,85,3286,13136,6102,821,10451,7684,4235,1034,16.76,2
6,1,86,2898,14302,5561,1585,9269,7231,4616,1209,12.55,2
6,1,87,2430,12474,5482,930,6573,5642,4223,915,16.99,2
6,1,88,4468,18433,3863,1071,7020,6755,4122,606,21.43,2
6,1,89,4380,15145,4813,757,7439,7300,4815,946,19.35,2
6,1,90,47336,10761,12824,7012,4493,2516,3464,1035,18.26,2
6,1,91,52064,12377,13472,6665,2200,2535,4193,933,16.99,2
6,1,92,49013,9909,13609,8166,3995,2769,2853,1249,17,2
6,1,93,56907,7985,13878,6324,3845,2673,4298,899,17.76,2
6,1,94,49723,11096,11552,5979,3652,2415,3441,1146,21.39,2
6,1,95,41072,16503,11381,6431,4726,4459,3822,1114,21.75,2
6,1,96,51674,13917,11836,7386,4494,3026,4317,962,17.99,2
6,1,97,52918,14404,13307,6093,6478,1918,4014,985,16.78,2
6,1,98,49551,15324,12008,6923,4180,2069,2927,1352,18.81,2
6,1,99,40201,6570,9846,6255,4715,2209,2981,1152,16.63,2
6,1,100,49092,13110,12446,8652,4473,2477,3532,925,18.19,2
6,1,101,44474,6470,12277,5792,6273,3374,3291,586,16.39,2
6,1,102,47818,8683,9704,7312,4592,1854,2929,728,12.67,2
6,1,103,56112,9236,10543,7216,4182,2548,3444,531,13.45,2
6,1,104,54552,9306,11838,6692,2705,2893,2730,1315,20.45,2
6,1,105,45189,6159,12755,5996,5748,2332,2469,1349,21.01,2
6,1,106,55493,10064,11096,6015,3631,2633,2984,1432,17.75,2
6,1,107,52901,11803,17828,6922,2688,2057,4551,1063,23.61,2
6,1,108,43912,7635,12614,6780,5238,2502,3511,731,15.55,2
6,1,109,48039,7598,13820,8468,3842,1641,3160,1300,16.91,2
6,1,110,43387,8389,14035,8673,4924,3133,3953,1071,13.32,2
6,1,111,47531,8363,14676,7463,4451,2838,3602,1066,17,2
6,1,112,45430,9617,14816,8048,3360,2183,3147,1184,19.87,2
6,1,113,42224,7493,11952,7477,6891,1631,3334,1109,12.05,2
6,1,114,43160,11376,13446,6190,5001,2656,3255,755,23.45,2
6,1,115,48183,16008,11764,6171,4841,2384,3964,1491,19.24,2
6,1,116,15160,3924,21174,735,14517,2146,3676,617,45.46,2
6,1,117,15390,2401,23946,523,17561,2647,3505,281,45.15,2
6,1,118,14385,5251,24602,1697,16239,2554,3777,774,44.83,2
6,1,119,11280,3216,21134,1074,13208,2024,3316,649,49.29,2
6,1,120,20463,3218,26831,561,17632,2343,4387,479,45.35,2
6,1,121,15194,2296,24647,459,12797,1544,3434,400,40.53,2
6,1,122,16866,1870,24907,853,13829,1394,5252,716,45.02,2
6,1,123,16517,3014,21544,1036,11909,1600,3901,692,51.23,2
6,1,124,19263,5922,21220,1424,13615,2320,3049,364,43.7,2
6,1,125,12307,2835,24312,1141,11085,1554,4205,610,45.97,2
6,1,126,11613,4014,18479,971,13469,2373,3406,455,39.74,2
6,1,127,17652,1681,19329,905,12191,1862,2227,668,43.76,2
6,1,128,16928,3259,20343,1218,15376,2089,3465,545,49.14,2
6,1,129,14865,2262,20639,239,11874,2719,3905,662,46.33,2
6,1,130,14638,5301,19629,821,15794,1943,4277,687,38.72,2
6,1,131,8593,2496,21567,516,12691,1581,3109,888,44.44,2
6,1,132,18506,3306,19937,969,16849,1895,3919,604,46.14,2
6,1,133,15797,2276,23975,532,16951,2573,2965,962,48,2
6,1,134,15175,7286,21254,825,16915,1522,2761,444,43.29,2
6,1,135,18170,1465,21007,83,12263,2170,3384,526,45.2,2
6,1,136,13742,3704,22591,623,12656,3147,3578,711,44.98,2
6,1,137,11862,4702,21167,550,14544,1740,4383,500,44.44,2
6,1,138,17517,4761,25370,375,16103,1600,3211,572,49.06,2
6,1,139,20077,2029,18244,1439,11840,1115,2781,932,45.05,2
6,1,140,11371,5891,18167,549,18232,1549,3957,776,44.24,2
6,1,141,10679,2766,16020,534,16304,3595,2822,473,45.84,2
6,1,142,3487,19852,8458,11443,5711,4452,1159,758,45.46,2
6,1,143,2700,24967,9356,12933,4530,5385,642,885,41.43,2
6,1,144,5625,20296,8495,13675,6569,3755,1458,991,45.22,2
6,1,145,3156,20790,7400,13244,4775,3703,1371,745,43.14,2
6,1,146,3743,30195,6879,12355,4225,4463,835,725,44.51,2
6,1,147,6125,15142,7859,12030,5471,5080,1337,973,49.54,2
6,1,148,2841,23996,7339,12371,5672,3107,789,710,45.57,2
6,1,149,3111,17453,10723,9405,5075,4246,1407,894,45.44,2
6,1,150,3863,10736,8427,12087,5399,3767,972,710,41.48,2
6,1,151,4649,23865,8864,11447,3184,4224,912,708,43.86,2
6,1,152,3917,20470,10231,9030,7069,4627,1020,1313,44.31,2
6,1,153,2696,24670,8352,11294,4824,4155,1069,1252,43.68,2
6,1,154,2106,19564,9802,10487,6654,3715,1758,561,50.04,2
6,1,155,4555,19244,11996,12228,6788,4478,1211,561,43.96,2
6,1,156,5052,20574,8308,10987,9038,4947,1209,888,47.7,2
6,1,157,4390,19958,8974,9509,6353,5050,1309,819,47.09,2
6,1,158,2481,17308,8464,10331,5449,4713,1463,806,47.17,2
6,1,159,2619,14057,8516,10919,4501,4496,1070,533,49.32,2
6,1,160,4146,22578,10375,11364,4652,3850,1384,1073,45.36,2
6,1,161,3993,18499,8934,11915,4828,3569,1012,504,44.8,2
