ParticipantId,TrialId,N,Delta,Theta,LowAlpha,HighAlpha,LowBeta,HighBeta,LowGamma,MiddleGamma,HRV,Level
8,2,57,3977,42188,3340,1761,7063,2002,2376,1453,9.08,1
8,2,58,4034,42208,3883,1921,9740,2740,1908,1498,13.23,1
8,2,59,12121,12195,3735,1382,2907,1536,1882,1064,13.23,1
8,2,60,11579,10400,3697,1221,2382,1652,2010,1270,13.57,1
8,2,61,10906,10475,3594,1555,2108,1842,1781,1253,9.78,1
8,2,62,13887,12284,4068,1493,3456,1762,1920,1500,16.36,1
8,2,63,12211,13154,4130,1200,2510,1687,1538,1065,12.94,1
8,2,64,12942,11525,3533,1365,3489,1926,1909,1151,14.01,1
8,2,65,12695,11756,2939,1165,2335,1920,1920,1120,11.28,1
8,2,66,8738,10611,3239,1304,2834,1651,2329,1065,13.19,1
8,2,67,12941,11503,3823,1471,3611,1196,1806,876,13.41,1
8,2,68,11680,12963,3652,1255,3713,1752,1870,1048,13.57,1
8,2,69,4666,6537,11207,5782,8731,2973,1854,881,24.49,1
8,2,70,4133,5491,12046,4914,9037,2710,2242,854,23.66,1
8,2,71,4213,6696,10575,6379,8836,2525,1565,877,26.21,1
8,2,72,3496,6198,12903,5126,7249,3270,1804,905,28.58,1
8,2,73,5267,7226,11772,4796,8866,2632,1646,819,24.26,1
8,2,74,3631,5278,11073,6541,9344,2773,1951,961,22.6,1
8,2,75,3341,6912,10668,4739,7054,2954,2049,835,27.36,1
8,2,76,4669,8721,11453,5679,10117,2273,2718,734,25.35,1
8,2,77,5028,6621,10297,5772,8208,3346,1970,859,24.02,1
8,2,78,4320,7822,12024,6665,9034,2291,2246,1104,24.12,1
8,2,79,3461,5496,1624,4869,2230,3024,1361,558,24.49,1
8,2,80,4247,5771,1547,5205,1619,2462,1488,638,23.6,1
8,2,81,3941,5595,1273,5701,2129,3010,1602,669,21.57,1
8,2,82,3619,7116,2256,4896,2359,2931,1482,547,24.2,1
8,2,83,3962,4528,1527,4073,2143,2881,883,550,22.91,1
8,2,84,2209,5972,1254,4712,1532,2837,1224,477,26.6,1
8,2,85,3404,5977,2569,4370,2007,2845,1064,532,25.18,1
8,2,86,3088,6004,1573,4433,2458,2559,1507,551,23.66,1
8,2,87,3522,5464,2025,4222,2982,3111,1065,586,24.16,1
8,2,88,3828,5747,1366,5238,2182,3061,1719,542,24.99,1
8,2,89,6090,12832,1937,705,5912,3129,2492,1538,24.49,1
9,1,1,6512,12765,1735,1256,6441,3223,2239,1618,21.38,1
9,1,2,8271,12785,2325,490,7367,3032,2193,1574,26.67,1
9,1,3,5515,12803,2254,1161,5313,3046,2391,1700,24.22,1
9,1,4,6685,11763,1334,994,5997,3453,2475,1313,27.22,1
9,1,5,5863,12700,2099,441,5054,3116,2611,1495,26.48,1
9,1,6,4673,14856,1869,1219,5400,3668,2470,1340,25.7,1
9,1,7,6874,10499,2732,590,4948,2436,2272,1651,23.4,1
9,1,8,5703,11803,1879,556,4939,3275,2938,1755,24.57,1
9,1,9,6589,13749,1367,840,5615,2725,2114,1471,22.17,1
9,1,10,4417,6812,1218,2683,7945,5412,1064,888,27.08,1
9,1,11,3742,9035,942,2125,6025,5189,1371,973,27.87,1
9,1,12,4257,7193,788,1944,8233,4858,1079,798,27.82,1
9,1,13,4207,7667,1168,2868,8063,5485,929,756,27.68,1
9,1,14,4089,6494,1621,3301,7340,5012,1086,759,26.71,1
9,1,15,4343,5695,1238,3272,8365,4575,1070,936,25.34,1
9,1,16,4963,8389,1155,2779,8605,5426,1107,1071,26.76,1
9,1,17,4058,8241,1230,2541,7565,5627,1060,907,26.7,1
9,1,18,3778,7305,1187,2249,7686,5578,949,662,25.69,1
9,1,19,5842,5692,916,2499,8012,5235,1217,861,29.26,1
9,1,20,6531,9438,5581,1509,11669,2882,1936,1288,27.08,1
9,1,21,7345,7612,6434,1495,10846,2979,2281,1191,27.31,1
9,1,22,7678,11135,4604,1018,12601,2889,1769,1206,25.85,1
9,1,23,7476,8721,6680,1295,14029,2657,2257,1335,26.81,1
9,1,24,8329,8433,4880,1060,10328,2521,1815,1169,26.76,1
9,1,25,5592,8940,6582,1783,11161,2297,1960,1252,25.01,1
9,1,26,5690,10478,6216,1575,12507,2307,2084,1107,29.88,1
9,1,27,7107,10245,5989,1519,10447,3677,2394,1260,24.15,1
9,1,28,6645,8786,4397,1384,12972,2455,2455,1465,26.25,1
9,1,29,7460,11315,6156,1682,12773,3094,2309,1206,26.22,1
9,1,30,10115,17944,2080,2908,7858,1946,1254,766,27.08,1
9,1,31,8664,19207,2292,3151,7512,2155,1117,942,30.47,1
9,1,32,9835,17053,1769,2948,7568,1910,1091,737,28.46,1
9,1,33,8727,18286,2691,3344,9276,2234,811,706,27.04,1
9,1,34,8943,18103,2411,2149,9627,1803,1128,920,28.14,1
9,1,35,8848,20509,2131,2528,8953,2157,1283,756,27.8,1
9,1,36,9673,19481,2333,2921,7306,1933,1143,665,28.84,1
9,1,37,8951,17661,2872,2226,7636,1858,1362,913,28.44,1
9,1,38,10295,17302,2391,2177,8195,2213,1895,1006,27.69,1
9,1,39,9607,17360,1503,2270,6763,2051,1274,585,25.53,1
9,1,40,7396,8020,3814,1255,3146,885,1319,821,27.08,1
9,1,41,5280,7103,3952,1351,2469,1031,1008,619,27.92,1
9,1,42,9496,9370,3645,1229,4144,1039,1166,772,26.85,1
9,1,43,6122,7423,4416,1139,3594,943,1179,910,28.56,1
9,1,44,5637,7302,3410,1544,3274,688,1532,836,27.4,1
9,1,45,7495,5446,4274,1127,3330,433,1498,773,25.65,1
9,1,46,6759,10657,3142,1422,3309,813,1211,859,28.6,1
9,1,47,6274,7896,3174,1550,3474,1000,1221,779,29.35,1
9,1,48,7614,10312,4901,1408,3356,873,1136,817,29.05,1
9,1,49,8063,7542,3678,1203,2701,757,1752,712,25.01,1
9,1,50,2409,15524,5521,2925,3832,2763,3118,2150,36.97,1
9,1,51,2389,12460,6423,2789,3313,3292,2579,2207,37.45,1
9,1,52,3778,15078,6343,2439,3532,2915,3248,2373,36.75,1
9,1,53,2915,16010,4414,3158,3649,2573,2819,2155,33.14,1
9,1,54,1987,12256,4794,3267,3706,2919,3132,2406,38.58,1
9,1,55,3232,14258,5031,2415,2719,2834,3997,2142,38.42,1
9,1,56,1652,13711,6405,3102,3689,2812,3752,1796,36.36,1
9,1,57,1638,17827,5062,2968,4507,2250,2579,2164,37.06,1
9,1,58,2833,14624,5844,3234,4100,2870,3164,2315,37.76,1
9,1,59,1740,16140,5688,3426,3782,2949,3138,2252,37.27,1
9,1,60,7885,6139,818,6008,4137,2465,3751,858,36.97,1
9,1,61,7512,6552,724,6732,3657,2979,3704,684,37.22,1
9,1,62,5984,5583,718,6164,3688,1906,3502,877,34.45,1
9,1,63,8840,6432,877,5192,4039,2067,3941,1046,34.63,1
9,1,64,6808,5421,1044,5659,3779,2704,3823,955,37.01,1
9,1,65,7883,5980,922,5830,4668,1853,3525,743,38.29,1
9,1,66,7773,6926,1343,5733,4618,1942,4022,695,33.05,1
9,1,67,8503,6076,600,6199,4569,1971,3557,840,36.38,1
9,1,68,8273,5175,884,5570,3724,2484,3624,890,38.95,1
9,1,69,7365,5941,1074,5526,4346,2369,3852,745,36.39,1
9,1,70,12565,19070,1373,11098,5011,4041,3689,1245,36.97,1
9,1,71,12896,19615,1893,11075,4943,3511,3977,1022,36.24,1
9,1,72,12273,19230,1379,11557,5767,3974,3747,1233,35.56,1
9,1,73,9609,21589,1127,11048,4246,3818,3542,1262,37.57,1
9,1,74,13347,18336,2143,10515,6825,3861,3790,1185,39.09,1
9,1,75,10110,21303,1825,10744,5113,4294,3691,1237,40.62,1
9,1,76,14203,19290,1980,11195,4506,4485,3389,1292,37.67,1
9,1,77,10718,20289,1234,11832,4487,3406,3346,1185,38.4,1
9,1,78,12723,19203,1307,11570,4246,3656,4448,1081,38.4,1
9,1,79,13938,15620,1679,10286,5597,3422,4041,1345,37.45,1
9,1,80,6574,15242,9688,4596,4686,947,864,1285,27.08,1
9,1,81,7020,13590,9843,4042,4614,975,1025,1305,27.66,1
9,1,82,5723,11511,9944,4190,4295,697,746,1480,28.78,1
9,1,83,7465,15638,9885,5578,4390,934,898,1192,26.15,1
9,1,84,5045,11052,8919,4485,4654,610,791,1334,27.15,1
9,1,85,6460,11689,9529,4659,4814,824,703,1202,27.05,1
9,1,86,6344,13556,9955,4325,4089,1020,933,1079,26.6,1
9,1,87,7905,12937,8888,4633,5724,1322,758,1403,28.3,1
9,1,88,7611,18200,8724,5110,4577,886,897,1128,26.74,1
9,1,89,6827,18023,9379,4892,5036,899,900,1019,25.66,1
9,2,1,1140,19296,2907,2473,11126,2340,2610,1258,27.08,1
9,2,2,1199,16985,2173,3468,11903,2517,2211,1296,27.15,1
9,2,3,1189,19824,2646,2992,11530,2089,2984,1229,30.83,1
9,2,4,1166,19729,3155,2013,12412,2639,2633,1082,24.72,1
9,2,5,572,17531,2810,2239,11065,2581,3313,1145,28.75,1
9,2,6,986,19084,3258,1894,11950,2378,3040,821,25.56,1
9,2,7,1171,23036,3458,2201,9941,2805,2491,1243,25.23,1
9,2,8,696,18171,3281,2849,10868,2327,2663,1182,28.59,1
9,2,9,857,18848,3036,2593,12132,2072,3359,1479,30.44,1
9,2,10,566,14978,2792,2595,11317,2746,2666,1452,27.1,1
9,2,11,6810,21170,4328,12011,7147,1632,2559,554,27.08,1
9,2,12,7058,19513,4587,11026,5854,1585,2325,532,24.63,1
9,2,13,6950,20756,5501,10806,7771,1759,3424,489,26.35,1
9,2,14,7124,21547,3524,10678,7463,1932,2393,545,26.55,1
9,2,15,7278,19044,5395,11687,8222,2310,2163,634,27.75,1
9,2,16,6324,21635,4904,11193,6904,2176,2692,646,27.62,1
9,2,17,8525,20787,4313,12726,7938,1700,2875,432,28.58,1
9,2,18,7452,21751,3699,11620,8627,1382,2508,790,27.5,1
9,2,19,5655,23826,3864,11563,8579,1879,2675,332,24.71,1
9,2,20,6746,26108,5520,10627,7332,1615,2712,524,27.69,1
9,2,21,3295,23187,1314,2805,4040,2157,1337,840,33.67,1
9,2,22,3268,22624,1509,2985,4656,2336,1398,856,37.75,1
9,2,23,4391,22625,1622,2043,4974,2520,1271,829,32.1,1
9,2,24,3048,27791,1696,2187,3328,2185,1606,1166,33.05,1
9,2,25,3282,24304,1304,2644,3860,2426,1496,844,30.81,1
9,2,26,4055,24511,1192,3337,3632,2196,1343,700,33.51,1
9,2,27,3326,26539,1588,2736,3491,2812,1170,598,33.11,1
9,2,28,3190,23921,904,3187,4087,2156,1466,1071,32.94,1
9,2,29,2569,22475,1375,2186,4437,1852,1328,593,34.62,1
9,2,30,3491,24960,1534,2813,3688,2107,1633,832,33.47,1
9,2,31,10930,13424,3519,1168,6372,2309,1725,685,33.67,1
9,2,32,12566,13366,3650,1132,5833,2592,2317,564,33.78,1
9,2,33,9037,12040,4260,1246,8033,1741,1294,833,33.26,1
9,2,34,10325,16863,3111,1515,4874,2453,1217,734,33.8,1
9,2,35,11153,14679,3811,1488,6082,3013,1967,730,32.8,1
9,2,36,12308,15321,3953,1349,5974,2527,1748,651,31.08,1
9,2,37,11939,13129,3233,1854,6067,2453,1545,600,33.62,1
9,2,38,10539,12426,4421,1167,6381,2506,1623,587,34.33,1
9,2,39,9607,13635,3471,1547,7018,1787,1882,683,33.28,1
9,2,40,10827,11680,3624,1028,6599,1928,1954,537,32.86,1
9,2,41,23510,16921,1558,1959,9631,2839,3359,808,33.67,1
9,2,42,21914,17445,1444,2533,9324,3133,3549,598,30.28,1
9,2,43,26104,18026,1300,2252,9405,3134,2850,846,33.72,1
9,2,44,24922,19731,1672,1955,9854,3169,3434,732,30.26,1
9,2,45,25571,16120,1377,1947,10112,2127,3559,945,33.38,1
9,2,46,24956,17264,1591,2161,9473,2791,3553,662,37.5,1
9,2,47,24340,17132,1975,2323,9204,2449,3650,781,32.07,1
9,2,48,22313,15977,1278,2193,8341,3277,3641,713,33.76,1
9,2,49,21985,18015,1729,1885,10602,2914,2941,962,34.21,1
9,2,50,22624,17544,1689,2175,9210,3178,3337,753,34.09,1
9,2,51,2556,38608,3454,1599,8165,6980,1916,1028,40.41,1
9,2,52,3728,34724,3311,1858,7911,7348,1971,1141,38.6,1
9,2,53,2280,40256,3437,1403,8061,6624,1914,1052,38.49,1
9,2,54,3098,38656,2910,1438,9497,7489,1716,1037,43.85,1
9,2,55,2324,35113,3512,1804,7634,6799,2069,1012,41.75,1
9,2,56,2990,39638,2631,1871,8351,7394,1820,998,38.98,1
9,2,57,2170,40017,3258,1404,8976,5712,2028,1148,41.38,1
9,2,58,3858,44563,2868,1237,9501,6848,2135,1117,35.34,1
9,2,59,2829,41797,3162,1776,8013,6255,1981,948,38.57,1
9,2,60,2353,36701,4161,1487,8524,6508,1877,1034,41.77,1
9,2,61,28751,15915,13656,9539,1679,4041,907,758,40.41,1
9,2,62,30332,16538,13080,9074,2214,5004,852,738,40.71,1
9,2,63,27373,15421,13813,10708,1483,4000,880,631,44.89,1
9,2,64,28811,13601,13996,10529,1476,3339,1088,783,39.43,1
9,2,65,29786,16330,14799,10272,1658,3935,1078,756,38.09,1
9,2,66,30652,15065,12480,9545,2400,3792,850,833,38.54,1
9,2,67,28366,19516,13290,10329,2017,4851,1255,659,38.81,1
9,2,68,29509,14482,13006,9608,1351,3690,946,746,40.6,1
9,2,69,29709,14384,13523,9971,1411,3952,582,659,37.07,1
9,2,70,29856,14213,14733,10094,1406,3760,1083,758,42.03,1
9,2,71,10293,15152,3135,697,4937,2257,2661,912,40.41,1
9,2,72,9761,12102,2651,1002,5250,2196,2726,932,41.21,1
9,2,73,9309,10560,3042,774,5943,1883,2667,1198,39.65,1
9,2,74,10704,15235,3273,905,5438,2208,2181,977,40.78,1
9,2,75,10845,17043,3288,371,5587,2525,2828,868,37.41,1
9,2,76,9612,15213,3262,719,4155,1830,2762,861,39.77,1
9,2,77,7602,14365,2803,808,5178,2215,3067,636,41.63,1
9,2,78,9184,16355,3150,635,5317,1865,2714,955,38.34,1
9,2,79,13326,16019,2945,792,4510,2272,2669,1204,40.2,1
9,2,80,10174,14951,3427,524,5164,1929,2708,943,43.56,1
9,2,81,12660,2464,6838,5395,4630,2910,1861,885,40.41,1
9,2,82,12236,1842,5723,4766,4983,2867,1875,805,39.28,1
9,2,83,11944,3734,6479,5346,4335,3303,1750,963,41.79,1
9,2,84,14945,1424,7692,5470,4735,3044,1803,973,37.96,1
9,2,85,10151,3469,6903,5413,5137,3082,2024,758,43.26,1
9,2,86,12470,3339,6396,5234,6044,2511,2031,1084,36.76,1
9,2,87,12537,2889,6374,5845,4268,3493,1872,676,40.63,1
9,2,88,11101,2053,5969,5569,5460,3193,1516,869,36.44,1
9,2,89,11540,2533,5955,4769,5365,3043,2224,817,36.79,1
10,1,1,13127,2281,7301,5267,4356,3263,2153,1125,39.22,1
10,1,2,3994,11823,2332,2718,10726,3772,832,892,22.91,1
10,1,3,4083,11834,2431,2307,9772,3266,685,853,20.89,1
10,1,4,4289,16073,2132,2476,9859,4235,667,892,21.49,1
10,1,5,3947,13286,2616,2048,9668,3455,620,970,20.92,1
10,1,6,4302,13594,2324,2911,9290,3898,1112,954,21.01,1
10,1,7,4691,11483,1793,3242,11645,4288,905,1089,22.37,1
10,1,8,3719,14342,2151,2780,9618,4097,865,825,23.85,1
10,1,9,4148,10140,1915,2629,9682,3779,723,956,21.77,1
10,1,10,3496,14463,3319,3127,10106,3832,812,741,23.53,1
10,1,11,3504,13319,2720,2781,10905,3440,882,903,24.71,1
10,1,12,22004,27271,3237,21616,9741,5409,7036,1404,22.91,1
10,1,13,22159,29745,2497,19020,8868,5517,7457,1496,20.98,1
10,1,14,19760,27086,2817,23859,10581,5171,7738,1215,23.13,1
10,1,15,22908,26655,2663,20995,10012,4830,6977,1324,21.01,1
10,1,16,19057,24431,2717,21912,9486,5236,7242,1444,23.63,1
10,1,17,21001,23534,3129,23315,8437,5245,7096,1381,22.22,1
10,1,18,24923,26401,2661,24917,8699,5429,7489,1167,22.1,1
10,1,19,22779,25589,2626,21075,9483,4855,6998,1466,22.69,1
10,1,20,20379,27635,3393,21673,9966,5750,7580,1492,26.07,1
10,1,21,21202,24914,3279,19313,10356,4653,6868,1603,25.52,1
10,1,22,15074,33896,10637,7078,15193,4733,1997,1477,17.32,1
10,1,23,14635,36126,11122,6963,14439,4219,1838,1439,19.8,1
10,1,24,15084,31208,10792,8026,14193,4708,2234,1439,20.65,1
10,1,25,14293,33997,9677,6624,17672,4225,1873,1640,16.78,1
10,1,26,15165,30181,12259,6551,15313,4167,2150,1312,16.79,1
10,1,27,11532,31816,8652,6168,17736,5541,2080,1495,18.9,1
10,1,28,16024,33512,11209,6580,15608,4015,1859,1215,15.81,1
10,1,29,17723,38140,11027,6528,14519,5006,1894,1599,16.34,1
10,1,30,15748,32261,10164,6355,14990,4792,2152,1611,16.62,1
10,1,31,16618,38549,9711,8124,15728,5224,2500,1380,20.44,1
10,1,32,28905,5999,4037,10883,5582,2243,2048,1114,12.91,1
10,1,33,29453,5688,4926,10130,4906,2322,2367,1007,12.48,1
10,1,34,28330,6684,5019,11722,5683,1590,1868,1128,12.59,1
10,1,35,30019,4239,3235,9766,4888,2460,2376,1134,10.44,1
10,1,36,28802,4454,3622,11005,6723,2515,2063,1138,9.84,1
10,1,37,29834,6272,3440,10533,6291,2016,1944,933,13.21,1
10,1,38,26041,4006,4339,11783,6118,2406,2308,1147,14.28,1
10,1,39,27800,5640,3616,9159,6377,2403,2068,1065,10.55,1
10,1,40,29938,6230,3113,12198,5393,1541,1954,1078,14.38,1
10,1,41,26557,4708,4266,8935,5104,2071,2258,1061,14.16,1
10,1,42,37215,25144,13693,5342,14760,4693,2012,1396,12.91,1
10,1,43,35897,25127,13541,5322,16303,5048,1937,1323,12.31,1
10,1,44,36564,27608,13540,4741,15107,4437,2302,1436,14.93,1
10,1,45,35664,22183,14018,5039,15417,4537,2228,1442,10.28,1
10,1,46,35386,21805,13865,5978,15179,4600,2324,1431,13.74,1
10,1,47,37119,24101,13195,6646,15482,4664,1922,1399,12.23,1
10,1,48,36206,24945,13703,5156,16890,5774,2275,1366,12.84,1
10,1,49,36429,25311,13570,5064,15656,4790,1795,1572,14.14,1
10,1,50,39587,26662,14665,5662,13939,4829,1773,1649,14.8,1
10,1,51,40586,22651,14526,5486,14012,4443,1683,1355,11.1,1
10,1,52,63872,65478,23895,7117,24045,6658,2317,1645,12.91,1
10,1,53,65533,59782,23322,8402,22815,7130,2625,1503,12.15,1
10,1,54,66971,66277,23502,7352,24112,6282,2731,1389,12.95,1
10,1,55,65249,63756,23640,7465,25949,6919,2399,1541,14.07,1
10,1,56,62930,64867,24446,7349,24677,7837,2166,1648,12.08,1
10,1,57,63341,67686,22767,7304,23949,6293,2289,1988,13.97,1
10,1,58,67084,65835,24151,6998,21884,7538,1722,1737,10.81,1
10,1,59,64674,64449,24777,6471,25404,6896,1975,1589,13.47,1
10,1,60,59693,60248,24084,5703,25787,8441,2571,1725,11.62,1
10,1,61,64879,64479,24119,8309,26327,6949,2358,1764,14.39,1
10,1,62,12954,87966,4468,28994,12038,4702,4038,3317,12.91,1
10,1,63,11899,87034,4206,28198,11868,4772,4238,3195,11.76,1
10,1,64,12515,94884,4280,28365,11778,4583,4199,3294,11.56,1
10,1,65,13924,89353,4192,28600,11541,5010,3747,3344,12.83,1
10,1,66,11585,83743,4901,29975,11566,5080,4006,3210,11.62,1
10,1,67,11442,88564,5036,26815,11291,5297,3623,3598,12.31,1
10,1,68,12326,84111,4162,30219,11841,5154,3745,3219,13.5,1
10,1,69,11767,90731,4821,28818,11311,4568,3999,3468,14.91,1
10,1,70,11411,88198,5352,27142,10930,5078,3977,3254,11.98,1
10,1,71,14101,90583,4326,28541,12628,4895,4268,3155,13.2,1
10,1,72,9699,20834,3849,1009,3671,3865,1637,979,16.33,1
10,1,73,10476,23897,4016,1062,3831,3302,1665,912,18.41,1
10,1,74,9812,19809,2938,1013,4068,3565,1855,887,18.68,1
10,1,75,8601,20876,3346,916,2753,4014,1701,1142,15.73,1
10,1,76,10105,18135,4188,1707,3306,3893,1585,785,16.71,1
10,1,77,9606,20300,4206,1233,3284,4236,1918,1123,15.7,1
10,1,78,12092,20265,3675,868,3570,4412,1541,1019,18.24,1
10,1,79,9723,20317,4153,953,2922,4128,1597,959,15.71,1
10,1,80,8533,21508,3916,983,2961,3344,1632,925,16.71,1
10,1,81,9371,16892,3351,1222,3627,3667,1337,865,13.65,1
10,1,82,17712,21534,14103,3914,8093,2814,2403,1532,16.33,1
10,1,83,18614,19651,13622,2707,8439,2990,2073,1486,15.29,1
10,1,84,17999,21138,14722,3532,7519,2697,2650,1638,14.67,1
10,1,85,18957,24641,13639,3479,8665,2864,2523,1667,15.91,1
10,1,86,18586,19623,14832,3801,8458,2230,1966,1556,15.81,1
10,1,87,16081,21484,13506,3961,7820,3047,2586,1552,19.29,1
10,1,88,18119,15337,15166,3530,7851,2674,2165,1386,18.26,1
10,1,89,18466,16935,14079,4844,7592,2844,2301,1847,16.53,1
10,2,1,18680,25266,14529,3797,8284,2652,2102,1317,17.09,1
10,2,2,19873,21483,11923,4976,7653,2529,1912,1722,19.52,1
10,2,3,5923,23437,11514,5421,6516,3666,2285,1418,16.33,2
10,2,4,7530,21372,12825,7303,7039,3792,2518,1529,15.97,2
10,2,5,4922,20864,12883,5510,5569,3348,2186,1356,17.73,2
10,2,6,5033,27153,11625,4840,5420,4424,1765,1494,17.91,2
10,2,7,5942,21735,10107,4097,6119,3602,2629,1507,15.31,2
10,2,8,6972,26388,11737,6260,5410,3413,2247,1397,18.56,2
10,2,9,6543,25668,10759,4618,6892,3509,2205,1434,16.77,2
10,2,10,6139,21731,12327,6004,5591,3180,2263,1265,17.24,2
10,2,11,6116,20938,11823,5678,6036,3709,2557,1462,16.49,2
10,2,12,3906,24583,10813,5888,6818,3646,2565,1539,15.54,2
10,2,13,25171,18763,2372,1342,11292,1482,2351,504,16.33,2
10,2,14,25110,17252,1902,1329,11520,1462,2604,480,14.74,2
10,2,15,25789,16780,2890,1181,9855,1435,2166,546,18.56,2
10,2,16,22186,18761,2320,934,11448,1352,2531,398,15.16,2
10,2,17,26810,19790,3440,866,13086,1675,2561,657,18.47,2
10,2,18,26251,20717,2367,1596,11038,1538,3286,434,18.52,2
10,2,19,21831,22435,2147,1284,12884,1078,2289,354,15.48,2
10,2,20,26957,19669,3085,1008,11447,1789,2416,604,16.07,2
10,2,21,25130,16286,2955,2107,12835,1644,2099,529,18.21,2
10,2,22,27088,18166,2702,1271,12019,1236,2029,549,17.9,2
10,2,23,6394,1416,8369,2220,3539,2118,1573,978,27.39,2
10,2,24,7082,1462,7944,1891,3746,1890,1353,947,29.97,2
10,2,25,5701,2967,8264,1818,5356,2273,1706,987,27.4,2
10,2,26,5551,1608,7843,2285,3658,2187,1700,916,29.7,2
10,2,27,4586,1335,9241,3131,3886,2073,1581,798,26.93,2
10,2,28,4710,1578,8613,3043,3993,2062,1411,967,27.2,2
10,2,29,5977,389,8573,1850,3762,1306,1894,858,25.1,2
10,2,30,7910,610,8826,2183,3380,2488,1851,1000,25.26,2
10,2,31,7221,1124,8364,1978,3158,2118,1775,889,28.54,2
10,2,32,7084,803,8532,2165,4586,2073,1533,916,25.41,2
10,2,33,8310,23859,11866,5422,8022,1925,2204,812,27.39,2
10,2,34,9153,20789,10046,4932,7994,1477,1976,713,27.88,2
10,2,35,7145,25100,11530,4767,8097,2281,2098,570,28.98,2
10,2,36,7896,25203,12053,4978,7564,1998,2166,910,22.7,2
10,2,37,8289,26988,11831,4629,8805,2164,2071,824,28.82,2
10,2,38,7323,21443,12605,5517,6683,2480,2213,906,27.91,2
10,2,39,7701,21007,11476,6150,9177,2188,2430,858,28.3,2
10,2,40,8472,21375,11708,5109,10190,1785,2114,921,27.47,2
10,2,41,7523,21072,11577,5467,6484,1592,2306,823,23.52,2
10,2,42,9518,32021,10325,4678,7242,1977,2427,955,28.17,2
10,2,43,6598,11007,9885,9993,5593,4428,1813,639,27.39,2
10,2,44,6293,11023,9456,10506,5530,5120,2177,634,27.79,2
10,2,45,5287,14954,10005,9742,5414,4214,2010,593,28.52,2
10,2,46,6770,11114,10046,10129,5406,3839,2000,727,25.32,2
10,2,47,6625,10135,9533,10437,5195,4603,1747,620,27.07,2
10,2,48,5661,9989,9919,12574,5550,3874,1393,557,27.27,2
10,2,49,5407,12455,11561,10773,6495,4108,1636,553,26.57,2
10,2,50,7232,13099,10285,10858,6377,4217,2289,587,27.11,2
10,2,51,6636,10601,9267,12255,5985,3648,1982,621,29.31,2
10,2,52,6595,11585,9898,9540,5830,5072,1283,705,25.22,2
10,2,53,5938,7723,1248,2352,6773,1713,1550,1648,27.39,2
10,2,54,5842,8029,1490,2589,7177,2090,1489,1399,27.33,2
10,2,55,5442,8070,1300,2006,6790,1798,1592,1665,23.95,2
10,2,56,6245,5584,949,1984,5696,1336,1698,1449,27.99,2
10,2,57,5753,9818,1146,3362,6470,1543,1567,1648,26.19,2
10,2,58,5645,8689,887,2361,6306,1765,1606,1861,28.96,2
10,2,59,5881,6615,889,1695,6880,1757,1580,1607,29.98,2
10,2,60,6925,6847,1274,2581,6532,1775,1611,1618,29.44,2
10,2,61,4960,6226,992,2678,8336,1909,1178,1828,28.87,2
10,2,62,5138,7238,998,2660,7840,1521,1324,1626,28.42,2
10,2,63,13968,9551,3050,3489,2647,6642,1433,2358,35.59,2
10,2,64,13289,10903,3885,3564,3041,6847,1229,2164,36.24,2
10,2,65,14370,9734,2731,3352,3200,6818,1112,2101,32.23,2
10,2,66,15704,8250,2193,3466,3178,5655,1576,2275,35.77,2
10,2,67,11291,9451,2846,3789,2212,6142,1222,2595,38.12,2
10,2,68,15058,8491,3253,4037,3343,5973,1846,2579,36.07,2
10,2,69,15125,8514,2884,4235,2790,6235,1492,2478,35.84,2
10,2,70,12425,9240,2954,4141,2903,7558,1584,2115,34.79,2
10,2,71,11992,8634,4164,3049,2659,7909,1778,2105,37.07,2
10,2,72,15995,9679,3852,3189,3181,5716,1648,2532,37.26,2
10,2,73,9638,8452,1883,5448,6187,2501,1410,869,35.59,2
10,2,74,9604,7547,1705,4360,6619,1900,1575,842,35.09,2
10,2,75,7493,10213,1905,5638,6315,2741,925,899,36.68,2
10,2,76,9180,7267,2694,6565,4576,2092,1440,870,36.16,2
10,2,77,10383,10429,1445,6906,6249,2230,1187,890,37.96,2
10,2,78,8139,8413,1334,5482,6080,2549,1534,980,35.33,2
10,2,79,10302,9178,2415,5714,6409,2733,1463,965,37.06,2
10,2,80,9352,9952,1773,4486,5714,2963,1058,1047,35.37,2
10,2,81,9371,8437,1643,6669,8190,2292,1207,904,35.86,2
10,2,82,8372,8966,1718,5878,6002,2626,1422,638,32.21,2
10,2,83,14475,22102,3492,1011,7321,4573,1875,1359,35.59,2
10,2,84,12937,21506,2983,684,8789,4138,1885,1328,35.99,2
10,2,85,13531,21423,3841,1510,7943,4614,1958,1356,35.91,2
10,2,86,15490,23406,2832,1521,7301,4676,1804,1112,33.06,2
10,2,87,14753,23934,3436,1016,8192,5090,1543,1292,34.15,2
10,2,88,14422,25344,3153,773,8024,4532,2056,1565,32.77,2
10,2,89,16973,21897,3616,1042,7276,4336,1919,1554,39.11,2
1,1,1,14800,24470,3163,1174,5396,5323,1829,1381,37.16,2
1,1,2,15254,24520,2409,1390,6924,5593,2306,1569,38,2
1,1,3,13344,21456,4397,906,7189,4064,1964,1570,37.64,2
1,1,4,15858,30043,1839,3303,4785,4066,3830,1474,26.46,2
1,1,5,15154,32595,1674,3928,4810,3798,3564,1417,24.79,2
